hundred_block,street_name,block,n_permits,n_types,first_date,last_date,mean_gap,duration,duration_wk,duration_mn,permits_mn,permits_wk,street_address,lon,lat
1300,MOUNT VERNON ST,1300 MOUNT VERNON ST,1,1,2007-05-19T00:00:00Z,2007-05-19T00:00:00Z,,0,0,0,Inf,Inf,"1300 MOUNT VERNON ST, Philadelphia, PA",-75.1593719,39.9636217
1400,MOUNT VERNON ST,1400 MOUNT VERNON ST,7,1,2013-06-11T00:00:00Z,2016-04-30T00:00:00Z,175.666666666667,1054,150.571428571429,35.1333333333333,0.199240986717268,0.0464895635673624,"1400 MOUNT VERNON ST, Philadelphia, PA",-75.1609906,39.9644679
1600,MOUNT VERNON ST,1600 MOUNT VERNON ST,3,1,2010-06-01T00:00:00Z,2015-07-18T00:00:00Z,936.5,1873,267.571428571429,62.4333333333333,0.0480512546716498,0.0112119594233849,"1600 MOUNT VERNON ST, Philadelphia, PA",-75.1643653,39.9647397
1700,MOUNT VERNON ST,1700 MOUNT VERNON ST,8,2,2008-07-04T00:00:00Z,2014-07-04T00:00:00Z,313,2191,313,73.0333333333333,0.109539023277042,0.0255591054313099,"1700 MOUNT VERNON ST, Philadelphia, PA",-75.1659613,39.9649086
1900,MOUNT VERNON ST,1900 MOUNT VERNON ST,3,2,2010-07-04T00:00:00Z,2015-07-04T00:00:00Z,913,1826,260.857142857143,60.8666666666667,0.0492880613362541,0.011500547645126,"1900 MOUNT VERNON ST, Philadelphia, PA",-75.1691191,39.9653104
2000,MOUNT VERNON ST,2000 MOUNT VERNON ST,8,1,2007-08-25T00:00:00Z,2014-10-25T00:00:00Z,374,2618,374,87.2666666666667,0.0916730328495034,0.0213903743315508,"2000 MOUNT VERNON ST, Philadelphia, PA",-75.1707037,39.9655268
3100,MOUNT VERNON ST,3100 MOUNT VERNON ST,6,1,2011-07-04T00:00:00Z,2015-07-04T00:00:00Z,292.2,1461,208.714285714286,48.7,0.123203285420945,0.0287474332648871,"3100 MOUNT VERNON ST, Philadelphia, PA",-75.1880666,39.9649026
3200,MOUNT VERNON ST,3200 MOUNT VERNON ST,10,2,2006-07-04T00:00:00Z,2015-07-04T00:00:00Z,365.222222222222,3287,469.571428571429,109.566666666667,0.0912686340127776,0.0212960146029814,"3200 MOUNT VERNON ST, Philadelphia, PA",-75.1891456,39.9648677
3300,MOUNT VERNON ST,3300 MOUNT VERNON ST,3,1,2010-08-21T00:00:00Z,2012-07-14T00:00:00Z,346.5,693,99,23.1,0.12987012987013,0.0303030303030303,"3300 MOUNT VERNON ST, Philadelphia, PA",-75.1902822,39.9648114
3500,MOUNT VERNON ST,3500 MOUNT VERNON ST,17,3,2006-07-04T00:00:00Z,2016-05-28T00:00:00Z,226,3616,516.571428571429,120.533333333333,0.14103982300885,0.0329092920353982,"3500 MOUNT VERNON ST, Philadelphia, PA",-75.1935257,39.9643275
3800,MOUNT VERNON ST,3800 MOUNT VERNON ST,6,1,2007-09-03T00:00:00Z,2015-05-23T00:00:00Z,563.8,2819,402.714285714286,93.9666666666667,0.0638524299396949,0.0148989003192622,"3800 MOUNT VERNON ST, Philadelphia, PA",-75.1975913,39.9639234
3900,MOUNT VERNON ST,3900 MOUNT VERNON ST,22,2,2007-06-17T00:00:00Z,2015-08-23T00:00:00Z,142.333333333333,2989,427,99.6333333333333,0.220809635329542,0.0515222482435597,"3900 MOUNT VERNON ST, Philadelphia, PA",-75.1997511,39.9637777
200,MOUNTAIN ST,200 MOUNTAIN ST,4,2,2006-07-01T00:00:00Z,2009-07-04T00:00:00Z,366.333333333333,1099,157,36.6333333333333,0.10919017288444,0.0254777070063694,"200 MOUNTAIN ST, Philadelphia, PA",-75.1490729,39.9270012
500,MOUNTAIN ST,500 MOUNTAIN ST,14,2,2009-07-04T00:00:00Z,2015-09-06T00:00:00Z,173.461538461538,2255,322.142857142857,75.1666666666667,0.186252771618625,0.0434589800443459,"500 MOUNTAIN ST, Philadelphia, PA",-75.1543443,39.9276928
600,MOUNTAIN ST,600 MOUNTAIN ST,2,1,2009-04-26T00:00:00Z,2014-05-17T00:00:00Z,1847,1847,263.857142857143,61.5666666666667,0.0324851109907959,0.00757985923118571,"600 MOUNTAIN ST, Philadelphia, PA",-75.1554805,39.9279595
800,MOUNTAIN ST,800 MOUNTAIN ST,3,2,2007-07-04T00:00:00Z,2011-10-02T00:00:00Z,775.5,1551,221.571428571429,51.7,0.0580270793036751,0.0135396518375242,"800 MOUNTAIN ST, Philadelphia, PA",-75.1585837,39.9283819
900,MOUNTAIN ST,900 MOUNTAIN ST,3,1,2011-10-02T00:00:00Z,2013-09-21T00:00:00Z,360,720,102.857142857143,24,0.125,0.0291666666666667,"900 MOUNTAIN ST, Philadelphia, PA",-75.1601543,39.9285865
1800,MOUNTAIN ST,1800 MOUNTAIN ST,8,2,2008-08-30T00:00:00Z,2014-09-01T00:00:00Z,313.285714285714,2193,313.285714285714,73.1,0.109439124487004,0.0255357957136343,"1800 MOUNTAIN ST, Philadelphia, PA",-75.1749576,39.9305197
1900,MOUNTAIN ST,1900 MOUNTAIN ST,4,2,2007-07-04T00:00:00Z,2009-05-23T00:00:00Z,229.666666666667,689,98.4285714285714,22.9666666666667,0.174165457184325,0.0406386066763425,"1900 MOUNTAIN ST, Philadelphia, PA",-75.1765237,39.9307217
2700,MOWER ST,2700 MOWER ST,1,1,2012-09-15T00:00:00Z,2012-09-15T00:00:00Z,,0,0,0,Inf,Inf,"2700 MOWER ST, Philadelphia, PA",-75.0335428,40.0605929
800,MOYER ST,800 MOYER ST,2,1,2010-05-02T00:00:00Z,2011-05-21T00:00:00Z,384,384,54.8571428571429,12.8,0.15625,0.0364583333333333,"800 MOYER ST, Philadelphia, PA",-75.1253045,39.9730351
2700,MUHFELD ST,2700 MUHFELD ST,1,1,2011-07-23T00:00:00Z,2011-07-23T00:00:00Z,,0,0,0,Inf,Inf,"2700 MUHFELD ST, Philadelphia, PA",-75.2350903,39.9138995
4500,MULBERRY ST,4500 MULBERRY ST,3,1,2006-09-02T00:00:00Z,2010-09-25T00:00:00Z,742,1484,212,49.4666666666667,0.0606469002695418,0.0141509433962264,"4500 MULBERRY ST, Philadelphia, PA",-75.0837115,40.0116374
4600,MULBERRY ST,4600 MULBERRY ST,10,1,2006-08-26T00:00:00Z,2015-10-03T00:00:00Z,369.444444444444,3325,475,110.833333333333,0.0902255639097744,0.0210526315789474,"4600 MULBERRY ST, Philadelphia, PA",-75.0816763,40.0127434
4700,MULBERRY ST,4700 MULBERRY ST,4,1,2007-09-01T00:00:00Z,2011-09-03T00:00:00Z,487.666666666667,1463,209,48.7666666666667,0.0820232399179768,0.0191387559808612,"4700 MULBERRY ST, Philadelphia, PA",-75.0795825,40.0145855
4800,MULBERRY ST,4800 MULBERRY ST,7,1,2006-09-03T00:00:00Z,2013-09-02T00:00:00Z,426,2556,365.142857142857,85.2,0.0821596244131455,0.019170579029734,"4800 MULBERRY ST, Philadelphia, PA",-75.0783873,40.015622
4900,MULBERRY ST,4900 MULBERRY ST,4,1,2007-08-18T00:00:00Z,2010-09-04T00:00:00Z,371,1113,159,37.1,0.107816711590296,0.0251572327044025,"4900 MULBERRY ST, Philadelphia, PA",-75.0772261,40.0168935
1600,MURDOCH RD,1600 MURDOCH RD,4,1,2010-07-24T00:00:00Z,2014-07-12T00:00:00Z,483,1449,207,48.3,0.082815734989648,0.0193236714975845,"1600 MURDOCH RD, Philadelphia, PA",-75.1763008,40.082774
500,MUSGRAVE ST,500 MUSGRAVE ST,1,1,2006-08-19T00:00:00Z,2006-08-19T00:00:00Z,,0,0,0,Inf,Inf,"500 MUSGRAVE ST, Philadelphia, PA",-75.1748979,40.0490465
5600,MUSGRAVE ST,5600 MUSGRAVE ST,9,1,2006-09-03T00:00:00Z,2015-07-04T00:00:00Z,403.25,3226,460.857142857143,107.533333333333,0.0836949783013019,0.0195288282703038,"5600 MUSGRAVE ST, Philadelphia, PA",-75.16511,40.0418754
6100,MUSGRAVE ST,6100 MUSGRAVE ST,8,1,2006-09-02T00:00:00Z,2015-08-08T00:00:00Z,466,3262,466,108.733333333333,0.0735744941753525,0.0171673819742489,"6100 MUSGRAVE ST, Philadelphia, PA",-75.1721124,40.0473355
6700,MUSGRAVE ST,6700 MUSGRAVE ST,1,1,2011-06-18T00:00:00Z,2011-06-18T00:00:00Z,,0,0,0,Inf,Inf,"6700 MUSGRAVE ST, Philadelphia, PA",-75.1831891,40.0538896
1800,MUTTER ST,1800 MUTTER ST,3,1,2006-07-22T00:00:00Z,2008-06-07T00:00:00Z,343,686,98,22.8666666666667,0.131195335276968,0.0306122448979592,"1800 MUTTER ST, Philadelphia, PA",-75.136385,39.977568
1900,MUTTER ST,1900 MUTTER ST,3,1,2008-06-21T00:00:00Z,2013-06-22T00:00:00Z,913.5,1827,261,60.9,0.0492610837438424,0.0114942528735632,"1900 MUTTER ST, Philadelphia, PA",-75.136024,39.9793189
2400,MUTTER ST,2400 MUTTER ST,1,1,2012-06-23T00:00:00Z,2012-06-23T00:00:00Z,,0,0,0,Inf,Inf,"2400 MUTTER ST, Philadelphia, PA",-75.134436,39.986729
2800,MUTTER ST,2800 MUTTER ST,26,2,2006-08-12T00:00:00Z,2015-08-29T00:00:00Z,132.16,3304,472,110.133333333333,0.236077481840194,0.0550847457627119,"2800 MUTTER ST, Philadelphia, PA",-75.1330096,39.992802
2900,MUTTER ST,2900 MUTTER ST,41,1,2007-07-07T00:00:00Z,2015-08-22T00:00:00Z,74.2,2968,424,98.9333333333333,0.414420485175202,0.0966981132075472,"2900 MUTTER ST, Philadelphia, PA",-75.1327965,39.994389
3300,MUTTER ST,3300 MUTTER ST,16,3,2006-05-14T00:00:00Z,2016-05-08T00:00:00Z,243.133333333333,3647,521,121.566666666667,0.131615026048807,0.0307101727447217,"3300 MUTTER ST, Philadelphia, PA",-75.131476,40.000558
2200,MYRTLE ST,2200 MYRTLE ST,1,1,2011-08-27T00:00:00Z,2011-08-27T00:00:00Z,,0,0,0,Inf,Inf,"2200 MYRTLE ST, Philadelphia, PA",-75.1735225,39.9711334
100,N 02ND ST,100 N 02ND ST,1,1,2014-08-30T00:00:00Z,2014-08-30T00:00:00Z,,0,0,0,Inf,Inf,"100 N 02ND ST, Philadelphia, PA",-75.1433987,39.952089
500,N 02ND ST,500 N 02ND ST,5,2,2009-09-26T00:00:00Z,2014-09-27T00:00:00Z,456.75,1827,261,60.9,0.0821018062397373,0.0191570881226054,"500 N 02ND ST, Philadelphia, PA",-75.1420382,39.9595335
700,N 02ND ST,700 N 02ND ST,8,1,2009-06-20T00:00:00Z,2015-08-02T00:00:00Z,319.142857142857,2234,319.142857142857,74.4666666666667,0.107430617726052,0.0250671441360788,"700 N 02ND ST, Philadelphia, PA",-75.1413695,39.9620625
800,N 02ND ST,800 N 02ND ST,8,1,2009-06-20T00:00:00Z,2015-08-02T00:00:00Z,319.142857142857,2234,319.142857142857,74.4666666666667,0.107430617726052,0.0250671441360788,"800 N 02ND ST, Philadelphia, PA",-75.1411268,39.9631059
900,N 02ND ST,900 N 02ND ST,8,1,2009-06-20T00:00:00Z,2015-08-02T00:00:00Z,319.142857142857,2234,319.142857142857,74.4666666666667,0.107430617726052,0.0250671441360788,"900 N 02ND ST, Philadelphia, PA",-75.1408866,39.9643219
1000,N 02ND ST,1000 N 02ND ST,7,1,2009-06-20T00:00:00Z,2015-08-02T00:00:00Z,372.333333333333,2234,319.142857142857,74.4666666666667,0.0940017905102954,0.0219337511190689,"1000 N 02ND ST, Philadelphia, PA",-75.140258,39.9663929
1200,N 02ND ST,1200 N 02ND ST,1,1,2010-07-11T00:00:00Z,2010-07-11T00:00:00Z,,0,0,0,Inf,Inf,"1200 N 02ND ST, Philadelphia, PA",-75.1396248,39.970029
1900,N 02ND ST,1900 N 02ND ST,1,1,2007-06-17T00:00:00Z,2007-06-17T00:00:00Z,,0,0,0,Inf,Inf,"1900 N 02ND ST, Philadelphia, PA",-75.137783,39.979308
2000,N 02ND ST,2000 N 02ND ST,1,1,2014-06-28T00:00:00Z,2014-06-28T00:00:00Z,,0,0,0,Inf,Inf,"2000 N 02ND ST, Philadelphia, PA",-75.1371648,39.980667
2100,N 02ND ST,2100 N 02ND ST,15,3,2006-07-04T00:00:00Z,2010-09-06T00:00:00Z,108.928571428571,1525,217.857142857143,50.8333333333333,0.295081967213115,0.0688524590163935,"2100 N 02ND ST, Philadelphia, PA",-75.1371394,39.9822998
2300,N 02ND ST,2300 N 02ND ST,2,1,2013-06-16T00:00:00Z,2013-08-25T00:00:00Z,70,70,10,2.33333333333333,0.857142857142857,0.2,"2300 N 02ND ST, Philadelphia, PA",-75.136482,39.98546
3200,N 02ND ST,3200 N 02ND ST,5,1,2006-06-18T00:00:00Z,2009-05-25T00:00:00Z,268,1072,153.142857142857,35.7333333333333,0.139925373134328,0.0326492537313433,"3200 N 02ND ST, Philadelphia, PA",-75.1332428,39.9990774
3400,N 02ND ST,3400 N 02ND ST,8,2,2006-07-04T00:00:00Z,2014-07-12T00:00:00Z,418.571428571429,2930,418.571428571429,97.6666666666667,0.0819112627986348,0.0191126279863481,"3400 N 02ND ST, Philadelphia, PA",-75.1328065,40.0022514
4700,N 02ND ST,4700 N 02ND ST,2,1,2011-07-09T00:00:00Z,2014-08-09T00:00:00Z,1127,1127,161,37.5666666666667,0.0532386867790594,0.0124223602484472,"4700 N 02ND ST, Philadelphia, PA",-75.1283253,40.0220597
4800,N 02ND ST,4800 N 02ND ST,2,1,2007-09-01T00:00:00Z,2010-07-10T00:00:00Z,1043,1043,149,34.7666666666667,0.0575263662511985,0.0134228187919463,"4800 N 02ND ST, Philadelphia, PA",-75.1279914,40.0236247
4900,N 02ND ST,4900 N 02ND ST,1,1,2013-08-17T00:00:00Z,2013-08-17T00:00:00Z,,0,0,0,Inf,Inf,"4900 N 02ND ST, Philadelphia, PA",-75.1281167,40.0252382
5100,N 02ND ST,5100 N 02ND ST,1,1,2014-08-02T00:00:00Z,2014-08-02T00:00:00Z,,0,0,0,Inf,Inf,"5100 N 02ND ST, Philadelphia, PA",-75.1275846,40.0275443
5200,N 02ND ST,5200 N 02ND ST,2,1,2008-08-09T00:00:00Z,2008-08-23T00:00:00Z,14,14,2,0.466666666666667,4.28571428571429,1,"5200 N 02ND ST, Philadelphia, PA",-75.126697,40.029665
5600,N 02ND ST,5600 N 02ND ST,6,2,2010-09-06T00:00:00Z,2015-08-01T00:00:00Z,358,1790,255.714285714286,59.6666666666667,0.100558659217877,0.023463687150838,"5600 N 02ND ST, Philadelphia, PA",-75.1253921,40.0357918
6000,N 02ND ST,6000 N 02ND ST,1,1,2008-08-23T00:00:00Z,2008-08-23T00:00:00Z,,0,0,0,Inf,Inf,"6000 N 02ND ST, Philadelphia, PA",-75.1239658,40.0418999
0,N 03RD ST,0 N 03RD ST,1,1,2014-10-12T00:00:00Z,2014-10-12T00:00:00Z,,0,0,0,Inf,Inf,"0 N 03RD ST, Philadelphia, PA",-75.1456831,39.9502081
1,N 03RD ST,1 N 03RD ST,1,1,2014-05-15T00:00:00Z,2014-05-15T00:00:00Z,,0,0,0,Inf,Inf,"1 N 03RD ST, Philadelphia, PA",-75.1456836,39.9502058
99,N 03RD ST,99 N 03RD ST,1,1,2014-05-15T00:00:00Z,2014-05-15T00:00:00Z,,0,0,0,Inf,Inf,"99 N 03RD ST, Philadelphia, PA",-75.1452377,39.9521718
100,N 03RD ST,100 N 03RD ST,3,1,2014-05-15T00:00:00Z,2015-10-11T00:00:00Z,257,514,73.4285714285714,17.1333333333333,0.175097276264591,0.0408560311284047,"100 N 03RD ST, Philadelphia, PA",-75.1454086,39.9523311
400,N 03RD ST,400 N 03RD ST,1,1,2006-04-29T00:00:00Z,2006-04-29T00:00:00Z,,0,0,0,Inf,Inf,"400 N 03RD ST, Philadelphia, PA",-75.144421,39.957817
600,N 03RD ST,600 N 03RD ST,9,1,2006-05-20T00:00:00Z,2012-05-19T00:00:00Z,273.875,2191,313,73.0333333333333,0.123231401186673,0.0287539936102236,"600 N 03RD ST, Philadelphia, PA",-75.1433648,39.9616656
700,N 03RD ST,700 N 03RD ST,1,1,2015-08-02T00:00:00Z,2015-08-02T00:00:00Z,,0,0,0,Inf,Inf,"700 N 03RD ST, Philadelphia, PA",-75.1432052,39.9624887
1700,N 03RD ST,1700 N 03RD ST,19,3,2006-07-01T00:00:00Z,2015-08-08T00:00:00Z,184.722222222222,3325,475,110.833333333333,0.171428571428571,0.04,"1700 N 03RD ST, Philadelphia, PA",-75.1408451,39.9766134
1800,N 03RD ST,1800 N 03RD ST,1,1,2006-09-23T00:00:00Z,2006-09-23T00:00:00Z,,0,0,0,Inf,Inf,"1800 N 03RD ST, Philadelphia, PA",-75.1403857,39.9778091
1900,N 03RD ST,1900 N 03RD ST,7,1,2007-09-22T00:00:00Z,2015-07-04T00:00:00Z,473.666666666667,2842,406,94.7333333333333,0.0738916256157635,0.0172413793103448,"1900 N 03RD ST, Philadelphia, PA",-75.140016,39.9794845
2000,N 03RD ST,2000 N 03RD ST,29,5,2006-05-27T00:00:00Z,2015-09-19T00:00:00Z,121.5,3402,486,113.4,0.255731922398589,0.0596707818930041,"2000 N 03RD ST, Philadelphia, PA",-75.13992,39.981105
2100,N 03RD ST,2100 N 03RD ST,10,1,2009-07-19T00:00:00Z,2015-06-21T00:00:00Z,240.333333333333,2163,309,72.1,0.13869625520111,0.0323624595469256,"2100 N 03RD ST, Philadelphia, PA",-75.139361,39.9824877
2200,N 03RD ST,2200 N 03RD ST,4,1,2006-08-19T00:00:00Z,2015-07-25T00:00:00Z,1087.33333333333,3262,466,108.733333333333,0.0367872470876763,0.00858369098712446,"2200 N 03RD ST, Philadelphia, PA",-75.151836,39.9206884
2300,N 03RD ST,2300 N 03RD ST,6,3,2007-06-23T00:00:00Z,2013-05-26T00:00:00Z,432.8,2164,309.142857142857,72.1333333333334,0.0831792975970425,0.0194085027726433,"2300 N 03RD ST, Philadelphia, PA",-75.1388953,39.9858055
2500,N 03RD ST,2500 N 03RD ST,3,1,2007-09-08T00:00:00Z,2014-08-23T00:00:00Z,1270.5,2541,363,84.7,0.0354191263282172,0.00826446280991736,"2500 N 03RD ST, Philadelphia, PA",-75.1381428,39.9893756
2600,N 03RD ST,2600 N 03RD ST,2,1,2006-09-02T00:00:00Z,2015-06-21T00:00:00Z,3214,3214,459.142857142857,107.133333333333,0.0186683260734287,0.00435594275046671,"2600 N 03RD ST, Philadelphia, PA",-75.137686,39.9901486
2800,N 03RD ST,2800 N 03RD ST,9,2,2009-08-16T00:00:00Z,2015-06-27T00:00:00Z,267.625,2141,305.857142857143,71.3666666666667,0.126109294722093,0.0294255021018216,"2800 N 03RD ST, Philadelphia, PA",-75.1369922,39.9933166
3000,N 03RD ST,3000 N 03RD ST,4,1,2007-07-28T00:00:00Z,2014-08-09T00:00:00Z,856.333333333333,2569,367,85.6333333333333,0.0467107824056053,0.0108991825613079,"3000 N 03RD ST, Philadelphia, PA",-75.1363502,39.996292
3200,N 03RD ST,3200 N 03RD ST,2,1,2011-07-15T00:00:00Z,2012-05-19T00:00:00Z,309,309,44.1428571428571,10.3,0.194174757281553,0.0453074433656958,"3200 N 03RD ST, Philadelphia, PA",-75.1356524,39.9993839
3600,N 03RD ST,3600 N 03RD ST,1,1,2011-07-04T04:00:00Z,2011-07-04T04:00:00Z,,0,0,0,,,"3600 N 03RD ST, Philadelphia, PA",-75.1342418,40.005862
4200,N 03RD ST,4200 N 03RD ST,3,1,2011-07-30T04:00:00Z,2012-07-14T04:00:00Z,175,350,50,11.6666666666667,0.257142857142857,0.06,"4200 N 03RD ST, Philadelphia, PA",-75.1323229,40.0146925
4300,N 03RD ST,4300 N 03RD ST,5,3,2007-09-03T04:00:00Z,2014-06-28T04:00:00Z,622.5,2490,355.714285714286,83,0.0602409638554217,0.0140562248995984,"4300 N 03RD ST, Philadelphia, PA",-75.1319764,40.0162799
4500,N 03RD ST,4500 N 03RD ST,3,1,2009-07-25T04:00:00Z,2010-08-21T04:00:00Z,196,392,56,13.0666666666667,0.229591836734694,0.0535714285714286,"4500 N 03RD ST, Philadelphia, PA",-75.131461,40.0197828
5000,N 03RD ST,5000 N 03RD ST,2,1,2008-08-31T04:00:00Z,2011-08-07T04:00:00Z,1071,1071,153,35.7,0.0560224089635854,0.0130718954248366,"5000 N 03RD ST, Philadelphia, PA",-75.1296479,40.0269069
5200,N 03RD ST,5200 N 03RD ST,1,1,2011-09-24T04:00:00Z,2011-09-24T04:00:00Z,,0,0,0,,,"5200 N 03RD ST, Philadelphia, PA",-75.1291463,40.0301549
5300,N 03RD ST,5300 N 03RD ST,1,1,2015-08-29T04:00:00Z,2015-08-29T04:00:00Z,,0,0,0,,,"5300 N 03RD ST, Philadelphia, PA",-75.128783,40.0315629
5500,N 03RD ST,5500 N 03RD ST,6,1,2007-09-01T04:00:00Z,2015-07-04T04:00:00Z,572.6,2863,409,95.4333333333333,0.0628711142158575,0.0146699266503667,"5500 N 03RD ST, Philadelphia, PA",-75.1281657,40.0347116
5600,N 03RD ST,5600 N 03RD ST,1,1,2015-08-15T04:00:00Z,2015-08-15T04:00:00Z,,0,0,0,,,"5600 N 03RD ST, Philadelphia, PA",-75.1276391,40.0360824
5800,N 03RD ST,5800 N 03RD ST,11,1,2006-07-15T04:00:00Z,2015-07-25T04:00:00Z,329.7,3297,471,109.9,0.100090991810737,0.0233545647558386,"5800 N 03RD ST, Philadelphia, PA",-75.1269681,40.0391602
1600,N 04TH ST,1600 N 04TH ST,33,2,2006-07-29T04:00:00Z,2015-08-23T04:00:00Z,103.5,3312,473.142857142857,110.4,0.298913043478261,0.0697463768115942,"1600 N 04TH ST, Philadelphia, PA",-75.1419756,39.9752129
1700,N 04TH ST,1700 N 04TH ST,10,1,2007-06-30T04:00:00Z,2013-09-01T04:00:00Z,250.555555555556,2255,322.142857142857,75.1666666666667,0.133037694013304,0.0310421286031042,"1700 N 04TH ST, Philadelphia, PA",-75.1416683,39.9766425
1800,N 04TH ST,1800 N 04TH ST,6,2,2006-09-04T04:00:00Z,2014-05-26T04:00:00Z,564.2,2821,403,94.0333333333333,0.0638071605813541,0.0148883374689826,"1800 N 04TH ST, Philadelphia, PA",-75.1413484,39.9781379
1900,N 04TH ST,1900 N 04TH ST,4,1,2009-06-13T04:00:00Z,2015-08-15T04:00:00Z,751.333333333333,2254,322,75.1333333333334,0.0532386867790594,0.0124223602484472,"1900 N 04TH ST, Philadelphia, PA",-75.141167,39.979788
2000,N 04TH ST,2000 N 04TH ST,28,1,2006-05-13T04:00:00Z,2015-08-08T04:00:00Z,124.962962962963,3374,482,112.466666666667,0.24896265560166,0.0580912863070539,"2000 N 04TH ST, Philadelphia, PA",-75.1406881,39.9811244
2100,N 04TH ST,2100 N 04TH ST,6,1,2006-07-22T04:00:00Z,2012-04-21T04:00:00Z,420,2100,300,70,0.0857142857142857,0.02,"2100 N 04TH ST, Philadelphia, PA",-75.1403622,39.9826169
2300,N 04TH ST,2300 N 04TH ST,1,1,2014-05-24T04:00:00Z,2014-05-24T04:00:00Z,,0,0,0,,,"2300 N 04TH ST, Philadelphia, PA",-75.1395652,39.9862784
2500,N 04TH ST,2500 N 04TH ST,15,2,2007-07-04T04:00:00Z,2015-08-08T04:00:00Z,211.214285714286,2957,422.428571428571,98.5666666666667,0.152181264795401,0.0355089617855935,"2500 N 04TH ST, Philadelphia, PA",-75.1390218,39.9887795
2700,N 04TH ST,2700 N 04TH ST,3,1,2006-08-26T04:00:00Z,2009-07-26T04:00:00Z,532.5,1065,152.142857142857,35.5,0.0845070422535211,0.0197183098591549,"2700 N 04TH ST, Philadelphia, PA",-75.1383497,39.9918624
2800,N 04TH ST,2800 N 04TH ST,11,2,2006-08-19T04:00:00Z,2012-07-21T04:00:00Z,216.3,2163,309,72.1,0.152565880721221,0.0355987055016181,"2800 N 04TH ST, Philadelphia, PA",-75.138165,39.9936999
2900,N 04TH ST,2900 N 04TH ST,8,1,2006-05-07T04:00:00Z,2011-09-24T04:00:00Z,280.857142857143,1966,280.857142857143,65.5333333333333,0.122075279755849,0.0284842319430315,"2900 N 04TH ST, Philadelphia, PA",-75.1376711,39.9949445
3000,N 04TH ST,3000 N 04TH ST,15,1,2006-08-26T04:00:00Z,2012-07-28T04:00:00Z,154.5,2163,309,72.1,0.208044382801664,0.0485436893203884,"3000 N 04TH ST, Philadelphia, PA",-75.1375385,39.996525
4300,N 04TH ST,4300 N 04TH ST,3,1,2011-07-02T04:00:00Z,2014-05-11T04:00:00Z,522,1044,149.142857142857,34.8,0.0862068965517242,0.0201149425287356,"4300 N 04TH ST, Philadelphia, PA",-75.1329834,40.0164108
4400,N 04TH ST,4400 N 04TH ST,17,1,2006-08-12T04:00:00Z,2015-09-07T04:00:00Z,207.0625,3313,473.285714285714,110.433333333333,0.153939028071235,0.0359191065499547,"4400 N 04TH ST, Philadelphia, PA",-75.1326599,40.0179098
4500,N 04TH ST,4500 N 04TH ST,3,1,2007-09-22T04:00:00Z,2011-09-24T04:00:00Z,731.5,1463,209,48.7666666666667,0.0615174299384826,0.0143540669856459,"4500 N 04TH ST, Philadelphia, PA",-75.1323317,40.0193815
5000,N 04TH ST,5000 N 04TH ST,24,1,2006-05-20T04:00:00Z,2014-08-09T04:00:00Z,130.565217391304,3003,429,100.1,0.23976023976024,0.0559440559440559,"5000 N 04TH ST, Philadelphia, PA",-75.1306313,40.0270593
5400,N 04TH ST,5400 N 04TH ST,4,1,2007-08-11T04:00:00Z,2014-05-24T04:00:00Z,826,2478,354,82.6,0.0484261501210654,0.0112994350282486,"5400 N 04TH ST, Philadelphia, PA",-75.129534,40.0332832
5500,N 04TH ST,5500 N 04TH ST,13,1,2006-09-02T04:00:00Z,2015-08-15T04:00:00Z,272.416666666667,3269,467,108.966666666667,0.119302539002753,0.0278372591006424,"5500 N 04TH ST, Philadelphia, PA",-75.1291026,40.0341454
5800,N 04TH ST,5800 N 04TH ST,6,1,2012-05-27T04:00:00Z,2015-07-04T04:00:00Z,226.6,1133,161.857142857143,37.7666666666667,0.158870255957635,0.0370697263901147,"5800 N 04TH ST, Philadelphia, PA",-75.1281201,40.0394098
5900,N 04TH ST,5900 N 04TH ST,7,1,2007-08-25T04:00:00Z,2013-08-10T04:00:00Z,362.833333333333,2177,311,72.5666666666667,0.0964630225080386,0.022508038585209,"5900 N 04TH ST, Philadelphia, PA",-75.1278236,40.040939
6100,N 04TH ST,6100 N 04TH ST,1,1,2006-06-24T04:00:00Z,2006-06-24T04:00:00Z,,0,0,0,,,"6100 N 04TH ST, Philadelphia, PA",-75.1272307,40.0439777
6200,N 04TH ST,6200 N 04TH ST,3,1,2013-08-10T04:00:00Z,2015-08-15T04:00:00Z,367.5,735,105,24.5,0.122448979591837,0.0285714285714286,"6200 N 04TH ST, Philadelphia, PA",-75.1266324,40.0453976
100,N 05TH ST,100 N 05TH ST,1,1,2014-05-21T04:00:00Z,2014-05-21T04:00:00Z,,0,0,0,,,"100 N 05TH ST, Philadelphia, PA",-75.1484722,39.9525919
800,N 05TH ST,800 N 05TH ST,1,1,2006-10-28T04:00:00Z,2006-10-28T04:00:00Z,,0,0,0,,,"800 N 05TH ST, Philadelphia, PA",-75.146448,39.964238
1900,N 05TH ST,1900 N 05TH ST,8,1,2008-06-21T04:00:00Z,2015-06-13T04:00:00Z,364,2548,364,84.9333333333333,0.0941915227629513,0.021978021978022,"1900 N 05TH ST, Philadelphia, PA",-75.143114,39.9802158
2100,N 05TH ST,2100 N 05TH ST,9,4,2007-05-28T04:00:00Z,2010-07-17T04:00:00Z,143.25,1146,163.714285714286,38.2,0.235602094240838,0.0549738219895288,"2100 N 05TH ST, Philadelphia, PA",-75.1422189,39.9828521
